new_seasons_id,recipe_name,recipe_link,recipe_image,ingredients,directions
100501,Spinach Apple and Pecan Salad,https://www.newseasonsmarket.com/recipes/spinach-apple-and-pecan-salad/,,"['1/3 cup extra-virgin olive oil', '3 tablespoons apple cider vinegar', '1 1/2 tablespoons Dijon mustard', '2 tablespoons sugar', '1 teaspoon Kosher salt', '1/2 teaspoon black pepper', '1 large sweet-tart apple, cored and thinly sliced', '1/4 cup thinly sliced red onion', '1 pound spinach leaves', '1/2 cup chopped toasted pecans']","['In a large serving bowl, whisk together the oil, vinegar, mustard, sugar, salt and black pepper until thick and emulsified. Add apple and onion and toss to coat. Add spinach and pecans and toss again. Serve.']"
100502,Spicy Pumpkin Hummus,https://www.newseasonsmarket.com/recipes/spicy-pumpkin-hummus/,,"['1 15 oz can pumpkin puree', '1 13.5 oz can chickpeas, drained and rinsed', '3 tablespoons tahini', '1 clove garlic', '2 tablespoons extra-virgin olive oil', '2 tablespoons lemon juice', '1 teaspoon cumin powder', '1/4 teaspoon cayenne, optional', 'salt and black pepper, to taste']","['In a food processor fitted with a blade, process pumpkin, chickpeas and garlic until fairly smooth.', 'Add olive oil, lemon juice, cumin, cayenne and a pinch of salt and pepper; process until smooth.', 'Add additional salt and pepper to taste. Serve with tortilla chips.']"
100503,Simple Stuffed Mushrooms,https://www.newseasonsmarket.com/recipes/simple-stuffed-mushrooms/,,"['30 cremini mushrooms, remove and reserve stems', '3/4 lb Italian sausage', '1/3 cup olive tapenade (store-bought or make your own)', '3 Tbls almond flour', 'Finely chopped parsley for garnish']","['Preheat oven to 350° F.', 'Clean mushrooms and trim off end of stem if dried out. Remove stems and chop them finely, leaving caps whole.', 'Cook sausage and chopped stems over medium-low heat until sausage has browned. Stir in olive tapenade and almond flour and remove from heat.', 'Place mushroom caps snugly in a baking dish and fill with a spoonful of sausage mixture, mushrooms should be quite full.', 'Drizzle filled mushrooms with olive oil and bake for approximately 30 minutes, or until filling is brown and crusty. Remove from oven and garnish with finely chopped parsley prior to serving.']"
100504,Curry Spiced Nuts,https://www.newseasonsmarket.com/recipes/curry-spiced-nuts/,,"['3 Tbls pasture butter or coconut oil', '1 clove garlic, minced', '3 cups raw unsalted nuts', '3 tsp curry powder', 'Sea salt to taste']","['Preheat oven to 325 degrees.', 'In a small saucepan over medium low heat, melt butter or coconut oil with garlic and simmer for 2 minutes. Remove from heat.', 'In a 9 x 13 inch pan, spread nuts evenly. Drizzle with garlic butter/coconut oil. Toss to coat evenly and spread into one layer.', 'Bake for 20 minutes stirring occasionally.', 'Sprinkle curry powder over nuts, toss and bake an additional 5-7 minutes. Season to taste with salt. Drain on paper towel until cool.', 'Store in an airtight container for up to 1 week.']"
100505,Crème Fraîche Yam Whips,https://www.newseasonsmarket.com/recipes/creme-fraiche-yam-whips/,,"['4 large garnet or jewel yams, scrubbed and split', '¼ cup crème fraîche or 2 tablespoons coconut butter', 'Sea salt and black pepper, to taste']","['Place split yams face-down in glass baking dish containing one inch of water. Cover dish and bake yams at 350 F for 75 minutes.', 'When cool enough to handle, remove skins from yams. This will make texture creamy when mashing.', 'Mash or whip yams with crème fraîche or coconut butter. Add sea salt and pepper to taste.']"
100506,Freekeh and Sausage Stuffed Mushrooms,https://www.newseasonsmarket.com/recipes/freekeh-and-sausage-stuffed-mushrooms/,,"['40 large cremini mushrooms', '4 tablespoons olive oil, divided', 'Salt and freshly ground black pepper', '8 ounces mild bulk sweet Italian sausage', '½ cup finely chopped onion', '¼ cup finely chopped jarred roasted piquillo red pepper', '2 teaspoons chopped fresh thyme', '1/3 cup freekeh', '1 cup chicken broth', '½ cup freshly grated Parmigiano Reggiano cheese', '2 tablespoons finely chopped Italian parsley']","['Preheat oven to 400°F. Line a baking sheet with parchment paper. With a paring knife, carefully remove the stems from the mushroom caps. Finely chop the stems and set aside. Toss the mushroom caps with 2 tablespoons of the oil and place cup side-up on the baking sheet. Season with salt and pepper.', 'Add 1 tablespoon of the oil to a medium sauté pan and heat over medium heat. Add the sausage and sauté, breaking it up with a spatula, until the meat is cooked through, transfer to a medium mixing bowl and set aside.', 'Add the remaining tablespoon of oil and heat over medium heat until hot. Add the chopped mushroom stems, onion, red pepper, and thyme and sauté until the onion is translucent, 8 minutes. Add the freekeh and stir to coat the grains with the vegetables and oil. Add the broth, bring to a boil, and reduce heat to low. Cover and simmer gently until the grains are tender and have absorbed all the broth, 20 minutes.', 'Pour the freekeh into the bowl with the sausage. Add the cheese and parsley and season to taste with salt and pepper. Generously stuff the mushrooms with the freekeh mixture. (The mushrooms can be made up to this point and refrigerated, covered, for up to 8 hours.) Bake the mushrooms for 20 to 25 minutes, adding 10 minutes cooking time if the mushrooms have been refrigerated. Serve warm.']"
100507,Raft Syrup’s West Coast Sparkle Cocktail,https://www.newseasonsmarket.com/recipes/raft-syrups-west-coast-sparkle-cocktail/,,"['1 oz. Momokawa Silver saké', '1 Tbls RAFT Hibiscus Lavender syrup', '1 Tbls fresh Meyer lemon juice', '4-5 oz. Scharffenberger Brut', 'ice']","['In a cocktail shaker or mason jar filled halfway with ice, add saké, RAFT Hibiscus Lavender syrup and lemon juice. Shake for 15-20 seconds. Strain into a glass and top with sparkling wine.', 'Mocktail version:\nYou can make a delicious non-alcoholic version of this drink. Substitute pear or apple juice for the saké, and sparkling water for the sparkling wine.']"
100508,Cherry Salsa,https://www.newseasonsmarket.com/recipes/cherry-salsa/,,"['1 sweet onion, diced', '1 bunch cilantro, chopped', '1 tablespoon garlic, minced', '2 limes, juiced', '6 apricots, cubed', '1 large jalapeno, chopped fine', '1 cup cherries, chopped', 'salt and pepper to taste']","['Combine ingredients, taste and adjust for seasoning. Fruit salsas are a great accompaniment to grilled meat or fish. You can mix and match the fruit and herbs to create a multitude of combinations.']"
100509,Grilled Peaches with Blue Cheese and Honey,https://www.newseasonsmarket.com/recipes/grilled-peaches-with-blue-cheese-and-honey/,,"['6 ripe peaches, cut in half and pits removed', '1 cup extra virgin olive oil', '6 oz blue cheese', 'your favorite honey']",['Brush each peach half with olive oil. Brush grill grates with oil or spray oil. Lay peaches cavity side down on grill and grill 3 minutes. Flip to other side and grill an additional 3 minutes. Remove from grill and place 1 tablespoon blue cheese into each peach cavity. Drizzle each with your favorite honey.']
100510,Apricot Curry Chicken,https://www.newseasonsmarket.com/recipes/apricot-curry-chicken/,https://cdn.newseasonsmarket.com/wp-content/uploads/2016/05/ApricotCurryChicken.jpg,"['1 lb boneless skinless chicken breasts, cut into bite-size pieces', '1 lb bonesless skinless chicken thighs, cut into bite-size pieces', '1 tablespoon extra virgin olive oil', '1 large onion chopped', '1 tablespoon curry powder', '1 (14 oz) can diced tomatoes', '1/3 cup apricot jam', '1/2 teaspoon salt', '1/2 teaspoon pepper', '1 tablespoon white vinegar', '4 apricots, pitted and diced', 'hot cooked rice', 'chopped cilantro and green onions, chopped', 'plain yogurt']","['In a large skillet heat olive oil over medium heat until hot but not smoking. Add previously prepared chicken, onions and curry to skillet and cook until chicken is no longer pink; stirring constantly. Add tomatoes, apricot jam, salt and pepper. Bring to a boil and reduce heat to simmer and cook for 10 minutes. Add vinegar and stir to blend. Stir in diced apricots and cook just until apricots are heated through. Serve over hot cooked rice. May garnish with cilantro, green onions and plain yogurt.']"
100511,Summer Simple Spinach & Cherry Salad,https://www.newseasonsmarket.com/recipes/cherry-and-spinach-salad/,https://cdn.newseasonsmarket.com/wp-content/uploads/2016/05/CherrySpinachSalad.jpg,"['5 oz spinach or mache baby lettuce', '1 cup cherries, pitted and halved', '1/2 small red onion, sliced thin', '4 slices bacon, cooked until crisp and chopped', '1/2 cup extra-virgin olive oil', '1/4 cup white balsamic or muscatel vinegar', '1/4 cup crumbled blue cheese', 'salt and pepper, to taste']",['Place all ingredients in bowl. Whisk the dressing together and toss. Serve and enjoy!']
100512,Apricot Jam Bread Pudding,https://www.newseasonsmarket.com/recipes/apricot-jam-bread-pudding/,https://cdn.newseasonsmarket.com/wp-content/uploads/2016/05/ApricotJamBreadPudding.jpg,"['12 slices day-old white bread', '1 cube butter, softend', '1 jar of apricot jam*', '4 cups milk', '6 eggs', '1/4 cup sugar', '1 teaspoon ground nutmeg', 'Additional sugar for sprinkling over top before baking', '*or use a jam of your choice']","['Pre-heat oven to 350°. Make sandwiches of bread, butter, and jam.\nCut sandwiches into quarters and arrange loosely in a greased 9"" x 12"" baking pan. Mix milk, eggs, and sugar well, and pour over sandwich quarters. Generously sprinkle top with sugar and bake 30-40 minutes until the custard is set and the top crust looks golden brown.', 'Serve with vanilla ice']"
100513,Vegan Cream Cheese,https://www.newseasonsmarket.com/recipes/vegan-cream-cheese/,,"['1 1/2 cups raw cashews, soaked, rinsed and drained', '1 teaspoon apple cider vinegar', '1 teaspoon lemon juice', '3 tablespoons unsweetened nut milk', '1/2-1 tablespoon unrefined coconut oil', 'Sea salt to taste']","['Blend all ingredients in a blender until smooth. Add water until desired consistency is reached, if necessary. Dress this vegan cream cheese up with optional flavors.', 'Optional cream vegan cream cheese flavors include:', 'Strawberry, lemon zest and dill, garlic and chive, pumpkin, olive, garden vegetable']"
100514,Holiday Apple Pie Float,https://www.newseasonsmarket.com/recipes/holiday-apple-pie-float/,,"['Sparkling Apple cider or try a Hard Cider for a grown up twist', 'Ice cream or frozen Yogurt', 'Caramel sauce', 'Cinnamon']",['Pour sparkling cider into glass. Add a scoop of ice cream or frozen yogurt. Drizzle with a caramel sauce and then finish off with a sprinkle of cinnamon.']
100515,Asparagus Pesto,https://www.newseasonsmarket.com/recipes/asparagus-pesto/,https://cdn.newseasonsmarket.com/wp-content/uploads/2016/05/Aspargus_Pesto-1.jpg,"['1/4 cup toasted almonds', '1 lb asparagus', '1/2 cup packed fresh basil leaves', '2 cloves garlic', '2/3 cup grated Pecorino Romano cheese', '3/4 cup extra virgin olive oil', 'Salt and pepper to taste']","['Remove woody portion of stem from asparagus and cut into 2-inch sections.', 'Combine the asparagus, basil, garlic, almonds and cheese in a food processor and pulse a few times to coarsely chop. Careful not to over process!', 'With the motor running, slowly pour in the oil and process until emulsified. Season to taste with salt and pepper.', 'Try on crostini, crackers, sandwiches, pasta, pizza, eggs and anything else your heart desires!']"
100516,Butternut Squash Mash with Chevre and Harissa,https://www.newseasonsmarket.com/recipes/butternut-squash-mash-with-chevre-and-harissa/,,"['2 1/2 lbs butternut squash, cubed', '4 tablespoons butter', '2 tablespoons olive oil', '1/2 yellow onion, diced', '1 clove garlic, mined', '4 oz fresh goat cheese', '2 teaspoons harissa or more to taste', 'salt and pepper to taste']","['In a large heavy bottom skillet or saucepan, sauté cubed squash in butter over medium heat until very tender, set aside. Discard excess butter remaining in pan and add olive oil, sauté onions and garlic in olive over medium high heat until lightly browned. Add squash back to pan and rewarm. Keep warm over low heat, and add goat cheese, thoroughly mash squash and cheese together. Season to taste with harissa, salt, and pepper. Serve immediately, or store refrigerated in a baking dish and reheat in a 350º degree oven for 25-35 mins before serving.', 'Inspired by Harissa Stewed Butternut Squash from the Toro Bravo Cookbook']"
